7.422799999999999472e-05 1.000000000011366019e+00
1.223809999999999926e-04 1.000000000030538017e+00
2.017730000000000077e-04 1.000000000081379570e+00
3.326669999999999779e-04 1.000000000213746132e+00
5.484749999999999825e-04 1.000000000546685586e+00
9.042819999999999591e-04 9.999983416422778548e-01
1.490910000000000022e-03 9.999966478652022595e-01
2.458090000000000015e-03 9.999897225213771890e-01
4.052710000000000166e-03 9.999897129018465725e-01
4.592330000000000370e-03 9.999915769107114993e-01
5.203789999999999805e-03 9.999916354692546250e-01
5.896659999999999749e-03 9.999879171518206711e-01
6.681789999999999952e-03 9.999913257486403584e-01
7.571460000000000343e-03 9.999820089700210968e-01
8.579589999999999786e-03 9.999731667683551262e-01
9.721950000000000036e-03 9.999733982495012663e-01
1.101640000000000084e-02 9.999613466676378071e-01
1.248319999999999985e-02 9.999562694911052763e-01
1.414540000000000068e-02 9.999329152263984888e-01
1.602879999999999930e-02 9.999113801377211841e-01
1.816299999999999859e-02 9.998995349000836530e-01
2.058139999999999969e-02 9.998778401876917687e-01
2.332180000000000017e-02 9.998234331556499210e-01
2.642699999999999910e-02 9.997546760260890286e-01
2.994569999999999871e-02 9.996756051636455087e-01
3.393299999999999789e-02 9.995683256304519482e-01
3.845110000000000194e-02 9.994155972933280729e-01
4.357079999999999981e-02 9.991280569890513830e-01
4.937219999999999803e-02 9.987549577468809447e-01
5.594600000000000267e-02 9.992363473638398164e-01
6.339509999999999590e-02 9.979493460090251844e-01
7.081790000000000307e-02 9.961137068110994530e-01
7.824069999999999636e-02 9.961162984815608024e-01
8.566350000000000353e-02 9.946552235137802178e-01
9.308629999999999682e-02 9.930531033196193791e-01
1.005090000000000011e-01 9.918997605833799192e-01
1.079320000000000002e-01 9.904784897526749399e-01
1.153549999999999992e-01 9.891374414475530008e-01
1.227779999999999982e-01 9.882509625430805356e-01
1.302000000000000102e-01 9.871097465229753398e-01
1.376229999999999953e-01 9.853090756828780661e-01
1.450460000000000083e-01 9.835492314495367649e-01
1.524689999999999934e-01 9.813772397023498018e-01
1.598920000000000063e-01 9.787110994592383983e-01
1.673139999999999905e-01 9.763791824318184265e-01
1.747370000000000034e-01 9.742307108230697787e-01
1.821599999999999886e-01 9.719046122485308636e-01
1.895830000000000015e-01 9.698559569324736174e-01
1.970059999999999867e-01 9.672421157843090755e-01
2.044279999999999986e-01 9.640319345138619322e-01
2.118510000000000115e-01 9.603965063595946150e-01
2.192739999999999967e-01 9.565901539631128658e-01
2.325589999999999880e-01 9.491763662509792310e-01
2.466500000000000081e-01 9.418588081394412281e-01
2.615939999999999932e-01 9.334156054102468181e-01
2.774429999999999952e-01 9.225711596107504242e-01
2.942529999999999868e-01 9.101840145599238152e-01
3.120809999999999973e-01 8.974197575182806252e-01
3.309889999999999777e-01 8.836615264362228661e-01
3.510429999999999939e-01 8.683585740215082893e-01
3.723130000000000051e-01 8.532471922053582736e-01
3.948699999999999988e-01 8.390955183799598815e-01
4.187949999999999728e-01 8.259754019474179199e-01
4.441689999999999805e-01 8.153909133198201653e-01
6.198869999999999658e-01 7.961997432464901214e-01
8.651219999999999466e-01 7.888830572331370083e-01
1.207379999999999898e+00 7.800825464635328110e-01
1.685030000000000028e+00 7.564367203900587144e-01
2.351649999999999796e+00 7.132166972259340598e-01
3.281989999999999963e+00 6.570735952464853424e-01
4.580379999999999896e+00 6.057466030448224181e-01
6.392439999999999678e+00 5.660052279594854907e-01
8.921359999999999957e+00 5.332945737410789144e-01
1.245079999999999920e+01 5.117074681202079534e-01
1.737640000000000029e+01 5.069180915881787985e-01
2.425080000000000169e+01 5.291197095880268986e-01
3.384470000000000312e+01 5.972385955484406095e-01
4.723409999999999798e+01 7.517731447800027889e-01
6.592050000000000409e+01 1.098674072535542390e+00
9.199939999999999429e+01 1.893099403591442798e+00
1.283959999999999866e+02 3.761524614462708804e+00
1.791899999999999977e+02 8.267278241721076171e+00
2.500800000000000125e+02 1.937538858066491443e+01
3.490149999999999864e+02 4.721189645365523546e+01
4.870899999999999750e+02 1.175641661065958488e+02
6.797889999999999873e+02 2.960586775483262727e+02
9.487219999999999800e+02 7.508335976605219457e+02
1.324049999999999955e+03 1.921359758260549143e+03
