7.422799999999999472e-05 1.000000000020188962e+00
1.223809999999999926e-04 1.000000000054549920e+00
2.017730000000000077e-04 1.000000000146795465e+00
3.326669999999999779e-04 1.000000000392216259e+00
5.484749999999999825e-04 1.000000001034841990e+00
9.042819999999999591e-04 9.999978601137351486e-01
1.490910000000000022e-03 9.999956756341915609e-01
2.458090000000000015e-03 9.999981590990916214e-01
4.052710000000000166e-03 9.999869505526151059e-01
4.592330000000000370e-03 9.999894724892096631e-01
5.203789999999999805e-03 9.999920470810599316e-01
5.896659999999999749e-03 9.999874303957245747e-01
6.681789999999999952e-03 9.999928633730772454e-01
7.571460000000000343e-03 9.999934409253480316e-01
8.579589999999999786e-03 9.999701156327035489e-01
9.721950000000000036e-03 9.999675675266255226e-01
1.101640000000000084e-02 9.999562317193769756e-01
1.248319999999999985e-02 9.999469805247487297e-01
1.414540000000000068e-02 9.999357744476439214e-01
1.602879999999999930e-02 9.999149709054294677e-01
1.816299999999999859e-02 9.998955716298184582e-01
2.058139999999999969e-02 9.998695732406227554e-01
2.332180000000000017e-02 9.998334767431537040e-01
2.642699999999999910e-02 9.997567469332889756e-01
2.994569999999999871e-02 9.996790026788590078e-01
3.393299999999999789e-02 9.995786604678380538e-01
3.845110000000000194e-02 9.994368227879825151e-01
4.357079999999999981e-02 9.991726356272008225e-01
4.937219999999999803e-02 9.988377303822245645e-01
5.594600000000000267e-02 9.993946982932475631e-01
6.339509999999999590e-02 9.982314166957712009e-01
7.081790000000000307e-02 9.965647238988047940e-01
7.824069999999999636e-02 9.968279495629948084e-01
8.566350000000000353e-02 9.957174406949351742e-01
9.308629999999999682e-02 9.945635122934048944e-01
1.005090000000000011e-01 9.939160461339576758e-01
1.079320000000000002e-01 9.929958530310466491e-01
1.153549999999999992e-01 9.920865533099614275e-01
1.227779999999999982e-01 9.915978358914019353e-01
1.302000000000000102e-01 9.908445007690444006e-01
1.376229999999999953e-01 9.894669487286207321e-01
1.450460000000000083e-01 9.882311234535230415e-01
1.524689999999999934e-01 9.866515804995039662e-01
1.598920000000000063e-01 9.845430409508044711e-01
1.673139999999999905e-01 9.827096337787479818e-01
1.747370000000000034e-01 9.809294818028265750e-01
1.821599999999999886e-01 9.788476718280273436e-01
1.895830000000000015e-01 9.770398578567773828e-01
1.970059999999999867e-01 9.746749207348216482e-01
2.044279999999999986e-01 9.717277857894178750e-01
2.118510000000000115e-01 9.684163338879531180e-01
2.192739999999999967e-01 9.649208176992425390e-01
2.325589999999999880e-01 9.577935434524286196e-01
2.466500000000000081e-01 9.504128469386002864e-01
2.615939999999999932e-01 9.416631618660866732e-01
2.774429999999999952e-01 9.302756666202091074e-01
2.942529999999999868e-01 9.169313406104883102e-01
3.120809999999999973e-01 9.026742594024609323e-01
3.309889999999999777e-01 8.868965372623880405e-01
3.510429999999999939e-01 8.689326599033330156e-01
3.723130000000000051e-01 8.506754922468742208e-01
3.948699999999999988e-01 8.330967773613966454e-01
4.187949999999999728e-01 8.163061572234328045e-01
4.441689999999999805e-01 8.023587947664352349e-01
6.198869999999999658e-01 7.756845502017276628e-01
8.651219999999999466e-01 7.727245663766847406e-01
1.207379999999999898e+00 7.826042559771347884e-01
1.685030000000000028e+00 7.878317753861047157e-01
2.351649999999999796e+00 7.816093441256830587e-01
3.281989999999999963e+00 7.643090609617093634e-01
4.580379999999999896e+00 7.387146398659411028e-01
6.392439999999999678e+00 7.058735673794391818e-01
8.921359999999999957e+00 6.660018875662544469e-01
1.245079999999999920e+01 6.206091043355360659e-01
1.737640000000000029e+01 5.737273527075601454e-01
2.425080000000000169e+01 5.305058185564514028e-01
3.384470000000000312e+01 4.913538669349693522e-01
4.723409999999999798e+01 4.548737965722250975e-01
6.592050000000000409e+01 4.262307576693807887e-01
9.199939999999999429e+01 4.069827265252613513e-01
1.283959999999999866e+02 3.955485380851023747e-01
1.791899999999999977e+02 3.890239397781773967e-01
2.500800000000000125e+02 3.857003285234559264e-01
3.490149999999999864e+02 3.844363618966687990e-01
4.870899999999999750e+02 3.829648121034849306e-01
6.797889999999999873e+02 3.800589833181920452e-01
9.487219999999999800e+02 3.752813531837427830e-01
1.324049999999999955e+03 3.698428397878995022e-01
