1.000000000000000021e-03 9.999999996801047786e-01
1.124607446323444906e-03 9.999999995411470444e-01
1.264741908326140214e-03 9.999999993412991284e-01
1.422338167780900922e-03 9.999999990535219929e-01
1.599572094676446647e-03 9.999999986385545991e-01
1.798890688604322472e-03 9.999999980392147991e-01
2.023045863526330528e-03 9.999999971719790715e-01
2.275132442375555047e-03 9.999999959145216000e-01
2.558630886067592668e-03 9.999999940869318538e-01
2.877455346864768362e-03 9.999999914236437082e-01
3.236007709547329692e-03 9.999999875311125219e-01
3.639238366517002880e-03 9.999999818228755277e-01
4.092714565930992074e-03 9.999999734209228386e-01
4.602697276522418890e-03 9.999999610034328024e-01
5.176227630349752688e-03 9.999999425670060837e-01
5.821224136956491997e-03 9.999999150549644389e-01
6.546592011139040594e-03 9.999998737678016392e-01
7.362346123768541938e-03 9.999998114186766651e-01
8.279749273200645576e-03 9.999997166024541251e-01
9.311467686332576196e-03 9.999995712795813896e-01
1.047174589624976122e-02 9.999993465794998482e-01
1.177660341092945893e-02 9.999989956877590735e-01
1.324405588832934869e-02 9.999984415796664416e-01
1.489436387153904653e-02 9.999975554879475537e-01
1.675031251818370759e-02 9.999961184386071400e-01
1.883752618619420963e-02 9.999937514424904750e-01
2.118482221930689455e-02 9.999897873526093495e-01
2.382460881687090137e-02 9.999830348916508571e-01
2.679333248119621785e-02 9.999713497750982727e-01
3.013198122017307287e-02 9.999508888151349417e-01
3.388665045268483833e-02 9.999149451142886891e-01
3.810917943004910741e-02 9.998524933378268864e-01
4.285786696030948612e-02 9.997473332024898740e-01
4.819827631710359161e-02 9.995814849960649173e-01
5.420414044616964772e-02 9.993398460119171656e-01
6.095837996732420688e-02 9.990154765377786683e-01
6.855424802706668042e-02 9.985933405788283146e-01
7.709661780834352329e-02 9.980210867196451785e-01
8.670343047361583899e-02 9.972087392499127123e-01
9.750732353241546579e-02 9.961301231645183218e-01
1.096574621156237161e-01 9.950324324800035036e-01
1.233215984401614951e-01 9.941831075371601045e-01
1.386883878983153628e-01 9.931024963315048248e-01
1.559699937490398036e-01 9.911466486170520396e-01
1.754050163731913081e-01 9.891700804228343857e-01
1.972617875357765282e-01 9.876273184950165041e-01
2.218420751378076261e-01 9.846291395024036053e-01
2.494852496078236170e-01 9.818195489797474362e-01
2.805729694568217525e-01 9.784062710574739086e-01
3.155344506882222233e-01 9.744255983149149314e-01
3.548523928155525864e-01 9.698871956985558596e-01
3.990696433060625381e-01 9.650847435614261505e-01
4.487966924636390686e-01 9.596400113208722882e-01
5.047201022299415696e-01 9.538981933475083608e-01
5.676119852769226926e-01 9.479171183631615039e-01
6.383406652648608848e-01 9.417424166213725911e-01
7.178826654479242286e-01 9.354300171538214581e-01
8.073361911492580312e-01 9.289691501852519462e-01
9.079362922528627644e-01 9.223302674643769627e-01
1.021071915054869050e+00 9.154188402476439723e-01
1.148305078902445597e+00 9.080997147145746240e-01
1.291392442384721395e+00 9.002209178420189639e-01
1.452309556831678172e+00 8.916331546881851589e-01
1.633278141979607634e+00 8.822180860768128463e-01
1.836796760387587435e+00 8.719248390700085061e-01
2.065675314114661099e+00 8.608110712565094635e-01
2.323073839939869156e+00 8.490845923906411574e-01
2.612546138755575509e+00 8.371327718911131255e-01
2.938088841508084581e+00 8.255140188062877193e-01
3.304196589119815730e+00 8.148822566031661552e-01
3.715924088240672774e+00 8.058429406352235480e-01
4.178955899608114422e+00 7.987944850947849007e-01
4.699684922556576439e+00 7.938395084214426856e-01
5.285300659281148228e+00 7.908115678964953155e-01
5.943888477485792521e+00 7.894021303974860793e-01
6.684541241896646113e+00 7.893506310412106153e-01
7.517484855893136420e+00 7.906271492818368607e-01
8.454219446561150875e+00 7.934937971767057618e-01
9.507678142455144865e+00 7.983970828669643138e-01
1.069240563625171347e+01 8.057939770919537725e-01
1.202475899763945044e+01 8.161231024218712493e-01
1.352313350899016875e+01 8.299006838900403471e-01
1.520821664183644195e+01 8.477663482093842351e-01
1.710327368070939968e+01 8.706258262857596852e-01
1.923446893783358291e+01 8.996458668663479541e-01
2.163122699356465262e+01 9.363548413222003708e-01
2.432663895007551247e+01 9.827816593915934540e-01
2.735791930727687316e+01 1.041653634548682872e+00
3.076691976887951441e+01 1.116613397628424265e+00
3.460070707251790623e+01 1.212591329391581318e+00
3.891221282180984531e+01 1.336269267998444032e+00
4.376096429232998020e+01 1.496565293231568727e+00
4.921390630144868084e+01 1.705470740275171204e+00
5.534632548927349660e+01 1.980016193548534753e+00
6.224288977187805472e+01 2.344413181018226933e+00
6.999881731814345187e+01 2.830703776108275171e+00
7.872119118981864005e+01 3.480568440188780421e+00
8.853043779552162107e+01 4.351851750110365735e+00
9.956198957111816128e+01 5.528185437443452699e+00
1.119681548424566415e+02 7.129093290390502879e+00
1.259202206869232441e+02 9.309199038140343774e+00
1.416108178272053806e+02 1.228005359253019257e+01
1.592565802084280051e+02 1.635809556268735321e+01
1.791011359784050967e+02 2.195604241074508423e+01
2.014184711663022256e+02 2.967531393944457463e+01
2.265167125007075981e+02 4.030868230628958315e+01
2.547423815950027119e+02 5.497418819884147467e+01
2.864851792359085607e+02 7.524645512548723048e+01
3.221833658300095067e+02 1.033218140672709779e+02
3.623298122939792734e+02 1.423464116698770852e+02
4.074788049307852020e+02 1.965897621426596800e+02
4.582536982441395139e+02 2.718134352476070603e+02
5.153555213506163000e+02 3.762323144769515579e+02
5.795726568148041906e+02 5.216013241241072365e+02
6.517917255393912228e+02 7.235975609310094114e+02
7.330098279936065637e+02 1.006218569498980401e+03
8.243483107898757680e+02 1.400342933240154935e+03
9.270682486784477305e+02 1.949231162428088737e+03
1.042587855713817589e+03 2.714251330855364358e+03
1.172502065982152544e+03 3.782883577126028285e+03
1.318604554233151930e+03 5.272269094226670859e+03
1.482912500446609556e+03 7.362404558036324488e+03
1.667694440248375940e+03 1.028427638777594620e+04
1.875501585695533095e+03 1.436500123468280253e+04
2.109203048864625089e+03 2.007021801126950959e+04
2.372025454561270635e+03 2.805810821489530281e+04
2.667597489068359209e+03 3.922170685886467254e+04
3.000000000000001364e+03 5.491886544771779154e+04
