7.422799999999999472e-05 9.999957561757751856e-01
1.223809999999999926e-04 1.000005826846460222e+00
2.017730000000000077e-04 9.999957544365786211e-01
3.326669999999999779e-04 9.999957510979584629e-01
5.484749999999999825e-04 9.999957425900335428e-01
9.042819999999999591e-04 9.999941270828847095e-01
1.490910000000000022e-03 9.999805352146563520e-01
2.458090000000000015e-03 9.999420370513693035e-01
4.052710000000000166e-03 9.998549365206894635e-01
4.592330000000000370e-03 9.998235285057919253e-01
5.203789999999999805e-03 9.997852561280465844e-01
5.896659999999999749e-03 9.997106553931471851e-01
6.681789999999999952e-03 9.996263707232877493e-01
7.571460000000000343e-03 9.995068419827883854e-01
8.579589999999999786e-03 9.993395519165801932e-01
9.721950000000000036e-03 9.991228306323983732e-01
1.101640000000000084e-02 9.987997954781030474e-01
1.248319999999999985e-02 9.983489873447544127e-01
1.414540000000000068e-02 9.976857812743682441e-01
1.602879999999999930e-02 9.967231859651281001e-01
1.816299999999999859e-02 9.953759490878001381e-01
2.058139999999999969e-02 9.935122085547775095e-01
2.332180000000000017e-02 9.910697958698740928e-01
2.642699999999999910e-02 9.882067368145477371e-01
2.994569999999999871e-02 9.851217708609423251e-01
3.393299999999999789e-02 9.820329395155860119e-01
3.845110000000000194e-02 9.789999567299968453e-01
4.357079999999999981e-02 9.759320573016865286e-01
4.937219999999999803e-02 9.730703026604115013e-01
5.594600000000000267e-02 9.705955676423624334e-01
6.339509999999999590e-02 9.682761062416710418e-01
7.081790000000000307e-02 9.660058583247802533e-01
7.824069999999999636e-02 9.638769311282615604e-01
8.566350000000000353e-02 9.616718304663048889e-01
9.308629999999999682e-02 9.596231852735030987e-01
1.005090000000000011e-01 9.580632259957841956e-01
1.079320000000000002e-01 9.570551196796361904e-01
1.153549999999999992e-01 9.564421853410620677e-01
1.227779999999999982e-01 9.559822502682218115e-01
1.302000000000000102e-01 9.554245196470002588e-01
1.376229999999999953e-01 9.545765965567054590e-01
1.450460000000000083e-01 9.535542993522141408e-01
1.524689999999999934e-01 9.525497393476652919e-01
1.598920000000000063e-01 9.517217352968625477e-01
1.673139999999999905e-01 9.512159326804751069e-01
1.747370000000000034e-01 9.510339144873800610e-01
1.821599999999999886e-01 9.509178853962446665e-01
1.895830000000000015e-01 9.507175748755373190e-01
1.970059999999999867e-01 9.503092995972201029e-01
2.044279999999999986e-01 9.497060061904594175e-01
2.118510000000000115e-01 9.489941142971939358e-01
2.192739999999999967e-01 9.483660701305955953e-01
2.325589999999999880e-01 9.476787765156013954e-01
2.466500000000000081e-01 9.474034470823555765e-01
2.615939999999999932e-01 9.468296092846607559e-01
2.774429999999999952e-01 9.457919274227453155e-01
2.942529999999999868e-01 9.449098035069980472e-01
3.120809999999999973e-01 9.443942272723858666e-01
3.309889999999999777e-01 9.436447919388394334e-01
3.510429999999999939e-01 9.426553205274399438e-01
3.723130000000000051e-01 9.419301241926462120e-01
3.948699999999999988e-01 9.411807814359302027e-01
4.187949999999999728e-01 9.402701473684673683e-01
4.441689999999999805e-01 9.395205484249932182e-01
6.198869999999999658e-01 9.355226465357782129e-01
8.651219999999999466e-01 9.336391922574134306e-01
1.207379999999999898e+00 9.348367764080671716e-01
1.685030000000000028e+00 9.389735278577771016e-01
2.351649999999999796e+00 9.444162316888059516e-01
3.281989999999999963e+00 9.485008498570670632e-01
4.580379999999999896e+00 9.503522490373151888e-01
6.392439999999999678e+00 9.510599273792244013e-01
8.921359999999999957e+00 9.515852190324988191e-01
1.245079999999999920e+01 9.521726098773968250e-01
1.737640000000000029e+01 9.529430437039311252e-01
2.425080000000000169e+01 9.538276927014449624e-01
3.384470000000000312e+01 9.547690621339703920e-01
4.723409999999999798e+01 9.556192815207262825e-01
6.592050000000000409e+01 9.563355963971403861e-01
9.199939999999999429e+01 9.569880994890157533e-01
1.283959999999999866e+02 9.575902989221254380e-01
1.791899999999999977e+02 9.580015384365171416e-01
2.500800000000000125e+02 9.584242474927888722e-01
3.490149999999999864e+02 9.589633012127999345e-01
4.870899999999999750e+02 9.588860076308378666e-01
6.797889999999999873e+02 9.587968450174650936e-01
9.487219999999999800e+02 9.585728380767669643e-01
1.324049999999999955e+03 9.581431893729557281e-01
